flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,248.0
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,98.0
UK067,Vistara,BOM,CCU,2026-04-20 21:36:41.701,2026-04-21 01:02:41.701,206.0
UK068,Vistara,BLR,MAA,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,101.0
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0
UK071,Vistara,DEL,HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,196.0
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0
UK073,Vistara,BLR,CCU,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,250.0
UK074,Vistara,BOM,DEL,2026-04-20 16:44:41.702,2026-04-20 18:41:41.702,117.0
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0
UK076,Vistara,MAA,CCU,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,263.0
UK077,UNKNOWN,HYD,BOM,2026-04-20 16:22:41.702,2026-04-20 18:00:41.702,98.0
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0
UK079,Vistara,DEL,BLR,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,231.0
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0
UK083,Vistara,DEL,HYD,2026-04-20 14:10:41.702,2026-04-20 14:59:41.702,49.0
UK084,Vistara,MAA,DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,216.0
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,62.0
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0
UK087,Vistara,HYD,MAA,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,208.0
UK089,Vistara,BOM,HYD,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,252.0
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0
UK093,Vistara,HYD,CCU,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,50.0
UK094,Vistara,BOM,CCU,2026-04-20 23:26:41.702,2026-04-21 01:11:41.702,105.0
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,248.0
UK100,Vistara,CCU,BLR,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,152.0
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,123.0
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0
UK104,Vistara,DEL,BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,82.0
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,67.0
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0
UK109,Vistara,BLR,BOM,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,60.0
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,287.0
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,74.0
UK112,UNKNOWN,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,264.0
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,120.0
UK116,Vistara,CCU,BOM,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,228.0
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.0
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0
UK120,Vistara,HYD,DEL,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,251.0
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,174.0
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.0
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,247.0
UK131,Vistara,BOM,DEL,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,246.0
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0
UK133,Vistara,BOM,DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,192.0
UK134,Vistara,HYD,CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,222.0
UK135,Vistara,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,113.0
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,223.0
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0
UK140,Vistara,MAA,BLR,2026-04-20 19:37:41.703,2026-04-20 21:00:41.703,83.0
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,74.0
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0
UK145,Vistara,BOM,HYD,2026-04-20 18:30:41.703,2026-04-20 20:41:41.703,131.0
UK146,Vistara,BOM,MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,148.0
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,286.0
UK150,Vistara,DEL,CCU,2026-04-20 18:31:41.703,2026-04-20 19:01:41.703,30.0
UK152,Vistara,BOM,CCU,2026-04-20 17:24:41.703,2026-04-20 20:13:41.703,169.0
UK153,Vistara,CCU,HYD,2026-04-20 16:52:41.703,2026-04-20 20:53:41.703,241.0
UK154,Vistara,MAA,HYD,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,237.0
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,243.0
UK156,Vistara,MAA,BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,244.0
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.0
UK158,Vistara,BOM,MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,33.0
UK159,Vistara,CCU,BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,167.0
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,264.0
UK165,Vistara,DEL,BLR,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,253.0
UK166,Vistara,HYD,MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,293.0
UK167,Vistara,DEL,MAA,2026-04-20 22:45:41.703,2026-04-21 01:46:41.703,181.0
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0
UK170,Vistara,BOM,BLR,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,110.0
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0
UK173,Vistara,MAA,BLR,2026-04-20 17:06:41.703,2026-04-20 21:22:41.703,256.0
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0
UK175,Vistara,BLR,BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,202.0
UK176,Vistara,HYD,BLR,2026-04-20 18:41:41.703,2026-04-20 22:49:41.703,248.0
UK177,Vistara,DEL,HYD,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,269.0
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,290.0
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0
UK181,Vistara,MAA,DEL,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,162.0
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,83.0
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,131.0
UK185,Vistara,DEL,MAA,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,77.0
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0
UK187,Vistara,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,110.0
UK188,Vistara,MAA,BLR,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,49.0
UK189,Vistara,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,224.0
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,184.0
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.0
UK193,Vistara,HYD,DEL,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,35.0
UK194,Vistara,CCU,BOM,2026-04-20 08:26:41.703,2026-04-20 09:26:42.000,60.0
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0
UK200,Vistara,CCU,DEL,2026-04-20 20:54:41.703,2026-04-20 22:45:41.703,111.0
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0
UK203,Vistara,BLR,HYD,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,72.0
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,98.0
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0
UK206,Vistara,MAA,BLR,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,273.0
UK207,Vistara,MAA,CCU,2026-04-20 16:21:41.703,2026-04-20 17:36:41.703,75.0
UK208,Vistara,DEL,CCU,2026-04-20 03:54:41.704,2026-04-20 08:51:41.704,297.0
UK210,Vistara,DEL,CCU,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,55.0
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0
UK212,Vistara,HYD,MAA,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,45.0
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0
UK215,Vistara,BOM,DEL,2026-04-20 17:38:41.704,2026-04-20 19:50:41.704,132.0
UK216,Vistara,MAA,HYD,2026-04-20 18:33:41.704,2026-04-20 21:47:41.704,194.0
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0
UK219,Vistara,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,258.0
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,214.0
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,266.0
UK222,Vistara,BOM,CCU,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,95.0
UK223,Vistara,CCU,DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,32.0
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,136.0
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0
UK227,Vistara,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,230.0
UK228,Vistara,DEL,MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,190.0
UK229,UNKNOWN,HYD,DEL,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,257.0
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0
